id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
9188611,Las Vegas Country Club( Monthly Minimum),47803468,Tom,,Unincorporated Areas,36.13774,-115.14865,Entire home/apt,55,30,2,2019-10-10,0.11,4,319
9188621,VEGAS COUNTRY CLUB&VEGAS STRIP MonthlyMinimum Stay,47803468,Tom,,Unincorporated Areas,36.13674,-115.14854,Entire home/apt,55,30,8,2020-03-31,0.16,4,151
9195951,Vegas strip view condo in exciting downtown  zone!,47836961,Michael,,City of Las Vegas,36.16993,-115.13964,Entire home/apt,99,32,69,2019-03-11,1.18,1,306
9195988,--2BR/2BA-off STRIP-Just For You--TERRACE-POOL+TUB,47837101,Vladimir,,Unincorporated Areas,36.11326,-115.18835,Entire home/apt,128,1,141,2020-10-04,2.33,4,173
9201536,20 MINUTES FROM THE STRIP THREE BEDROOM HOUSE Wifi,47859599,Rubén,,Unincorporated Areas,36.09845,-115.02957,Entire home/apt,629,2,27,2020-08-24,0.45,5,365
9214272,"Close to Las Vegas Strip, 2 Bedroom Condo",32525786,Ted,,Unincorporated Areas,36.11217,-115.18924,Entire home/apt,164,2,33,2020-01-20,0.57,1,360
9220546,Plush&Clean.14flPentho.VegasStripView.LockedPkgGAR,47945833,Melissa,,Unincorporated Areas,36.1309,-115.14167,Entire home/apt,69,31,162,2020-09-03,2.68,1,333
9221502,Private 2 Bedroom studio 5 MIN  FROM STRIP,47949877,Fernando,,Unincorporated Areas,36.13553,-115.2187,Entire home/apt,60,31,0,,,7,171
9254402,*Close to the Strip. Private bathroom.,48080639,Edward,,Unincorporated Areas,36.0869,-115.21938,Private room,46,1,176,2020-07-16,2.93,9,0
9274170,Get Spoiled,48164695,Aviel,,City of Las Vegas,36.21694,-115.22114,Entire home/apt,123,31,52,2019-05-03,0.86,1,133
9310567,Trump Tower High Floor Strip View,25604559,David,,Unincorporated Areas,36.12901,-115.17339,Entire home/apt,133,1,312,2020-10-19,5.18,1,305
9359795,Great 2BR High Rise on Strip+Kitchen!-A,45236372,Vlad,,Unincorporated Areas,36.13966,-115.16196,Entire home/apt,291,3,10,2020-01-25,0.17,2,266
9373669,Amazing view from modern condo,20244977,Rami,,Unincorporated Areas,36.11462,-115.1958,Entire home/apt,169,2,241,2020-10-06,4.00,5,40
9375809,Polo Towers studio  on strip #4,9464858,Barbara,,Unincorporated Areas,36.10659,-115.17095,Entire home/apt,162,2,20,2020-01-25,0.40,61,363
9376449,Polo Towers studio  on strip #3,9464858,Barbara,,Unincorporated Areas,36.10659,-115.17095,Entire home/apt,162,2,41,2020-01-08,0.78,61,364
9376542,Polo Towers studio  on strip #5,9464858,Barbara,,Unincorporated Areas,36.10659,-115.17095,Entire home/apt,162,2,34,2020-01-23,0.57,61,363
9376780,PoloTowers 1bedr  on the strip #2,9464858,Barbara,,Unincorporated Areas,36.10659,-115.17095,Entire home/apt,214,2,3,2019-01-09,0.12,61,363
9376936,PoloTowers 1bedr  on the strip #3,9464858,Barbara,,Unincorporated Areas,36.10659,-115.17095,Entire home/apt,214,2,12,2019-11-08,0.24,61,363
9377006,PoloTowers 1bedr  on the strip #1,9464858,Barbara,,Unincorporated Areas,36.10659,-115.17095,Entire home/apt,214,2,13,2019-11-06,0.25,61,363
9389073,Vdara's Biggest Penthouse!! 2+BR ★Jaw Drop Views!★,37897087,Ford,,Unincorporated Areas,36.10937,-115.17784,Entire home/apt,549,1,134,2020-10-01,2.28,9,355
9407949,Quiet and Cozy condo. Near strip,48782812,Clare,,Unincorporated Areas,36.09588,-115.10104,Private room,30,1,204,2020-07-11,3.42,1,297
9427996,Welcome to beautiful resort home!,33392186,Helen,,City of Henderson,36.03367,-115.07815,Entire home/apt,125,30,16,2020-07-12,0.27,10,297
9447218,"1 bdr condo 4 ppl @ CancunResort LV, NO RESORT FEE",48956251,Sanny,,Unincorporated Areas,36.03902,-115.17237,Entire home/apt,153,2,12,2019-10-13,0.20,4,93
9451664,Cleaning  & Sanitizing House Few min from strip,48977085,Victor,,Unincorporated Areas,36.13449,-115.10709,Entire home/apt,421,3,134,2020-09-28,2.80,1,351
9493810,Desert Club Resort,49206251,Isai,,Unincorporated Areas,36.11886,-115.16294,Entire home/apt,200,4,1,2020-01-25,0.11,1,88
9493892,Near Strip LUX 2 bd/2Ba Balcony Pool NO RESORT FEE,49206925,Rob,,Unincorporated Areas,36.11348,-115.19058,Entire home/apt,108,3,117,2020-03-12,2.00,1,90
9530427,The Stay Place,49368806,John,,Unincorporated Areas,36.06012,-115.12678,Entire home/apt,104,2,114,2020-10-18,1.95,1,253
9564096,BEST HIDDEN SUITE!,179604076,Ryan,,Unincorporated Areas,36.12435,-115.15436,Entire home/apt,57,31,24,2019-12-21,0.44,4,359
9565862,THE ORCHID SUITE!,179604076,Ryan,,Unincorporated Areas,36.1247,-115.15537,Entire home/apt,59,31,60,2020-05-15,1.01,4,364
9601079,Beautiful high rise/strip view,28119253,Stephanie,,Unincorporated Areas,36.04019,-115.17657,Private room,80,1,0,,,1,365
9612021,"Room w.private bath, 10min to Strip for  2 guests",49279323,Asya,,Unincorporated Areas,36.09041,-115.23674,Private room,55,2,63,2020-09-08,1.08,1,364
9634075,House close to Strip in a safe area,48641630,Haibing,,Unincorporated Areas,36.02365,-115.22221,Entire home/apt,105,3,114,2020-08-02,1.91,1,170
9649826,1 bdr apartmen private community,46492149,Yuna,,Unincorporated Areas,36.09477,-115.21118,Entire home/apt,65,2,40,2019-09-26,0.67,1,235
9664608,1bdm-Sleeps4 Polo Towers Suites,19139775,Lorie,,Unincorporated Areas,36.10696,-115.17118,Entire home/apt,286,2,1,2016-01-08,0.02,14,365
9681684,"MGM Sig. PENTHOUSE w/ Balc. Tower 1, NO RESORT FEE",30730635,Danielle,,Unincorporated Areas,36.10627,-115.16676,Entire home/apt,118,2,330,2020-10-09,5.55,6,22
9681741,Luxury home minutes to strip!,1148770,Gordon,,Unincorporated Areas,36.08894,-115.22508,Entire home/apt,325,2,12,2019-11-09,0.23,2,175
9693384,"Clean PENTHOUSE/Pool,Free Parking,no resort fee",47852810,Ellen,,Unincorporated Areas,36.10683,-115.16684,Entire home/apt,121,1,44,2020-10-01,2.58,4,203
9700093,30th Floor Luxury High Rise Studio,50091428,Kynesha,,Unincorporated Areas,36.11359,-115.19775,Entire home/apt,99,1,299,2020-10-09,5.10,1,0
9712275,Elara Hilton PH- 2 BR Suite,35235451,Tania,,Unincorporated Areas,36.11734,-115.17636,Entire home/apt,450,4,3,2020-01-12,0.05,1,117
9738787,Awesome pad for Awesome and Fun people.,37365692,Brad,,Unincorporated Areas,36.10821,-115.23806,Private room,154,3,75,2020-06-01,1.42,1,82
9755691,"MGM Signature Luxury Suite Strip$89, No Resort Fee",48171296,LuckyStar,,Unincorporated Areas,36.10722,-115.16757,Entire home/apt,113,1,287,2020-09-28,4.89,4,352
9757830,❤️ Beautiful High Rise Condo - 307 no resort fees,303941328,Valerie,,Unincorporated Areas,36.11422,-115.19478,Private room,98,1,242,2020-10-19,4.13,12,156
